epoch,train_loss,valid_loss,accuracy,f1_score,country_f1_score,time
0,3.446930170059204,2.99770450592041,0.3283843994140625,0.1692771464586258,0.18445920944213867,40:47
1,2.890451192855835,2.528926134109497,0.3999853730201721,0.2565517723560333,0.2667839825153351,40:43
2,2.6020772457122803,2.2680106163024902,0.45681270956993103,0.3157925605773926,0.2988472282886505,40:42
3,2.412142276763916,2.1767048835754395,0.4746580719947815,0.3513854444026947,0.33469995856285095,40:43
4,2.1955363750457764,2.0905394554138184,0.48643311858177185,0.3665684163570404,0.34192004799842834,40:44
5,2.096487522125244,2.0570595264434814,0.4963065981864929,0.3870513141155243,0.3602096140384674,40:43
6,1.9938156604766846,2.002837896347046,0.5100563168525696,0.3996242582798004,0.3809623122215271,40:42
7,1.9413038492202759,1.9759852886199951,0.518247663974762,0.4155537486076355,0.3963705897331238,40:44
8,1.8499747514724731,1.9376606941223145,0.5266583561897278,0.4239889085292816,0.3937951922416687,40:42
9,1.7589706182479858,1.9341896772384644,0.5262195467948914,0.4224652647972107,0.39781951904296875,40:43
