epoch,train_loss,valid_loss,accuracy,f1_score,country_f1_score,time
0,4.074059963226318,4.056921005249023,0.17947779595851898,0.06902942061424255,0.08261828124523163,07:12
1,3.415119171142578,3.679044723510742,0.23147809505462646,0.11108718067407608,0.12302670627832413,07:09
2,3.0407018661499023,3.437713146209717,0.2567102909088135,0.1438583880662918,0.1386333405971527,07:11
3,2.828477382659912,3.416969060897827,0.2713376581668854,0.15845157206058502,0.15516555309295654,07:10
4,2.5983803272247314,3.3572137355804443,0.285014271736145,0.17453192174434662,0.16561612486839294,07:10
5,2.434346914291382,3.376234292984009,0.28750091791152954,0.18410581350326538,0.17781725525856018,07:09
6,2.3215603828430176,3.2854835987091064,0.2954728305339813,0.19506731629371643,0.18571476638317108,07:11
7,2.1961991786956787,3.5173757076263428,0.2703869044780731,0.17914506793022156,0.17361889779567719,07:11
8,1.2218670845031738,2.52217435836792,0.42346230149269104,0.3088728189468384,0.28992629051208496,07:10
9,1.0678000450134277,2.4997570514678955,0.4304102957248688,0.3150600790977478,0.2958323061466217,07:10
10,0.9687545299530029,2.5033576488494873,0.4351641833782196,0.32168278098106384,0.3085327446460724,07:10
11,0.8810408711433411,2.5186779499053955,0.43384772539138794,0.32475581765174866,0.2994542717933655,07:10
12,0.8153060078620911,2.5121572017669678,0.4356761574745178,0.3270464241504669,0.2980155050754547,07:10
13,0.7242001295089722,2.5054914951324463,0.4377239942550659,0.328334242105484,0.3022864758968353,07:19
14,0.7003678679466248,2.5072548389434814,0.439479261636734,0.3306393623352051,0.2999190390110016,07:17
15,0.6961255073547363,2.5065910816192627,0.44006437063217163,0.3309207856655121,0.30056315660476685,07:08
16,0.6962684392929077,2.5111398696899414,0.4378702640533447,0.3294411301612854,0.3011283576488495,07:09
17,0.6967197060585022,2.5102033615112305,0.43845534324645996,0.3302740156650543,0.3021569848060608,07:09
18,0.6764488816261292,2.515287399291992,0.4375776946544647,0.3297398090362549,0.2996741533279419,07:10
19,0.6802124381065369,2.5145843029022217,0.43838220834732056,0.3288500905036926,0.29817864298820496,07:09
20,0.6900657415390015,2.512007474899292,0.4396255314350128,0.32972148060798645,0.3029082715511322,07:09
21,0.6906466484069824,2.5089502334594727,0.43808966875076294,0.33079794049263,0.3018437325954437,07:09
22,0.6943361163139343,2.515902042388916,0.4375045597553253,0.3295353651046753,0.30078503489494324,07:08
23,0.6908518075942993,2.510315179824829,0.43838220834732056,0.3290838897228241,0.3018157482147217,07:09
24,0.6955528855323792,2.5081522464752197,0.4392598569393158,0.32882726192474365,0.3031582832336426,07:09
25,0.6923917531967163,2.513123035430908,0.44043004512786865,0.330936461687088,0.30306926369667053,07:10
26,0.6790156364440918,2.5111048221588135,0.4397718012332916,0.3312150835990906,0.29945021867752075,07:09
27,0.6988325119018555,2.511239528656006,0.44006437063217163,0.3310561180114746,0.30051976442337036,07:09
28,0.6823105812072754,2.510092258453369,0.43838220834732056,0.3294583261013031,0.3019943833351135,07:09
29,0.6882763504981995,2.5078253746032715,0.4368463456630707,0.3284672796726227,0.3039311468601227,07:10
