epoch,train_loss,valid_loss,accuracy,f1_score,country_f1_score,time
0,3.199735641479492,3.2091143131256104,0.2887442409992218,0.15309493243694305,0.1459013670682907,12:34
1,2.4125423431396484,2.711594343185425,0.37797117233276367,0.24874135851860046,0.2413666546344757,12:20
2,1.9435787200927734,2.5700113773345947,0.40744534134864807,0.2970629334449768,0.281566321849823,12:18
3,1.6126526594161987,2.4540419578552246,0.4429898262023926,0.3404066562652588,0.31173184514045715,12:18
4,1.3240077495574951,2.4296529293060303,0.4498646855354309,0.35509824752807617,0.32294678688049316,12:19
5,1.1226675510406494,2.592191457748413,0.4375045597553253,0.3506448268890381,0.30508822202682495,12:19
6,0.32782629132270813,1.825656771659851,0.5790975093841553,0.48828616738319397,0.44839268922805786,12:19
7,0.22609807550907135,1.8281550407409668,0.5852409601211548,0.4977544844150543,0.4486103653907776,12:19
8,0.18228788673877716,1.8242849111557007,0.5853872299194336,0.49491623044013977,0.44663500785827637,12:29
9,0.16628438234329224,1.8258787393569946,0.5848021507263184,0.49609705805778503,0.4501986801624298,12:25
10,0.16851948201656342,1.8190985918045044,0.5870693922042847,0.4978650212287903,0.4518241584300995,12:31
11,0.17389245331287384,1.8220518827438354,0.5872156620025635,0.4969762861728668,0.44986310601234436,12:31
12,0.16712160408496857,1.8251217603683472,0.5864843130111694,0.49813607335090637,0.44826266169548035,12:28
13,0.17003463208675385,1.8216108083724976,0.5869231224060059,0.4990991950035095,0.452457457780838,12:21
14,0.17541371285915375,1.8157134056091309,0.5872887969017029,0.499321848154068,0.45126309990882874,12:20
15,0.1756821572780609,1.81975257396698,0.5869231224060059,0.49845796823501587,0.44947749376296997,12:20
16,0.1708056479692459,1.827733039855957,0.5878008008003235,0.49855998158454895,0.45456430315971375,12:19
17,0.17402587831020355,1.8218239545822144,0.5866305828094482,0.49738553166389465,0.4526313543319702,12:19
18,0.16584154963493347,1.8277026414871216,0.5862649083137512,0.4967406094074249,0.4532299041748047,12:19
19,0.16370879113674164,1.8271723985671997,0.5863380432128906,0.49765390157699585,0.4488781690597534,12:19
20,0.16831307113170624,1.8231756687164307,0.5859723687171936,0.49702218174934387,0.450347900390625,12:19
21,0.16941368579864502,1.8259834051132202,0.5874350666999817,0.5003290772438049,0.45306670665740967,12:19
22,0.17151668667793274,1.8290318250656128,0.585679829120636,0.496360182762146,0.44926029443740845,12:19
23,0.16927602887153625,1.826474666595459,0.5880202054977417,0.49902424216270447,0.4507693946361542,12:20
24,0.17253923416137695,1.8281699419021606,0.5872156620025635,0.49879366159439087,0.4526238739490509,12:20
25,0.17204663157463074,1.8231115341186523,0.5865574479103088,0.497583270072937,0.4495495855808258,12:18
26,0.17073439061641693,1.8281941413879395,0.585094690322876,0.4963187575340271,0.44806984066963196,12:19
27,0.17525288462638855,1.8234987258911133,0.5878739356994629,0.49912360310554504,0.45243048667907715,12:20
28,0.17407502233982086,1.8250179290771484,0.5867037177085876,0.4979703724384308,0.4523443877696991,12:20
29,0.168605238199234,1.8244397640228271,0.5861917734146118,0.4972427785396576,0.44807717204093933,12:20
