epoch,train_loss,valid_loss,accuracy,f1_score,country_f1_score,time
0,3.8996944427490234,4.332232475280762,0.15322168171405792,0.06915268301963806,0.07569175958633423,23:51
1,3.1849205493927,3.808178186416626,0.2219703048467636,0.13014383614063263,0.12632054090499878,23:48
2,2.7368786334991455,3.5098040103912354,0.2679733633995056,0.17196261882781982,0.15483470261096954,23:49
3,2.3877782821655273,3.2941689491271973,0.29649674892425537,0.20102784037590027,0.18422669172286987,23:51
4,2.070093870162964,3.539315938949585,0.280406653881073,0.1972983479499817,0.17602819204330444,23:56
5,1.8043497800827026,3.2716784477233887,0.335112988948822,0.2569214999675751,0.22661113739013672,23:48
6,1.5993446111679077,3.2442893981933594,0.34037885069847107,0.2569327652454376,0.2399824857711792,23:47
7,1.405031442642212,3.0877044200897217,0.3660498857498169,0.2857881188392639,0.2553417384624481,23:48
8,1.2355530261993408,3.7582907676696777,0.3054194450378418,0.2296302169561386,0.20097118616104126,23:47
9,1.1126762628555298,3.4681129455566406,0.3405982553958893,0.2679464817047119,0.24097086489200592,23:48
10,0.29183152318000793,2.443208694458008,0.4891391694545746,0.40607118606567383,0.37276291847229004,23:47
11,0.18645049631595612,2.463052749633789,0.49733051657676697,0.4138281047344208,0.3782828450202942,23:47
12,0.1390448361635208,2.4818458557128906,0.5019381046295166,0.4199071228504181,0.38904786109924316,23:47
13,0.10970847308635712,2.499194860458374,0.4996708929538727,0.4220049977302551,0.39078596234321594,23:48
14,0.0934179425239563,2.5013842582702637,0.5030351877212524,0.42440328001976013,0.3925841450691223,23:47
15,0.0761796161532402,2.511794090270996,0.5035471320152283,0.4253412187099457,0.39346736669540405,23:48
16,0.07652769237756729,2.5198652744293213,0.5026695132255554,0.4241761863231659,0.39405176043510437,23:47
17,0.08041806519031525,2.5094966888427734,0.5039128065109253,0.4271148145198822,0.3919529914855957,23:47
18,0.07286354899406433,2.524812698364258,0.5030351877212524,0.4265572726726532,0.39398467540740967,23:48
19,0.07242482155561447,2.5154027938842773,0.5051561594009399,0.4269259572029114,0.3957248032093048,23:48
20,0.07226789742708206,2.518278121948242,0.5019381046295166,0.42150816321372986,0.3889070153236389,23:48
21,0.07404019683599472,2.517117977142334,0.5050830245018005,0.42579278349876404,0.3932754397392273,23:48
22,0.07509995996952057,2.5124118328094482,0.5027426481246948,0.4244637191295624,0.3926921486854553,23:48
23,0.07250935584306717,2.5127031803131104,0.5045710802078247,0.4250403940677643,0.3942776322364807,23:48
24,0.0754699632525444,2.5155396461486816,0.5024501085281372,0.42255347967147827,0.38992610573768616,23:47
25,0.07495393604040146,2.508124828338623,0.5044979453086853,0.42669445276260376,0.3952016830444336,23:47
26,0.07342270761728287,2.5184926986694336,0.5031083226203918,0.4217929542064667,0.39259541034698486,23:48
27,0.07423673570156097,2.5079190731048584,0.5040590763092041,0.4247070848941803,0.3900081515312195,23:47
28,0.07124124467372894,2.5165629386901855,0.5053755640983582,0.4283791780471802,0.3930346369743347,23:47
29,0.07146719843149185,2.5142250061035156,0.5039859414100647,0.42339396476745605,0.3933963477611542,23:48
