epoch,train_loss,valid_loss,accuracy,f1_score,country_f1_score,time
0,3.5617618560791016,3.6080095767974854,0.24164411425590515,0.12186607718467712,0.12876728177070618,07:38
1,2.759906530380249,3.125796318054199,0.3079792261123657,0.18991205096244812,0.19795666635036469,07:14
2,2.2916617393493652,3.0046472549438477,0.3324800729751587,0.23152956366539001,0.21494300663471222,07:16
3,1.9457268714904785,3.0084166526794434,0.34805822372436523,0.2538912296295166,0.23322460055351257,07:16
4,1.6383676528930664,2.874107837677002,0.3725590705871582,0.2952542006969452,0.26587975025177,07:16
5,1.3891189098358154,2.7770438194274902,0.40283772349357605,0.31904152035713196,0.2716790735721588,07:17
6,1.1881821155548096,2.811636447906494,0.3974987268447876,0.3196801543235779,0.28279760479927063,07:16
7,1.011769413948059,2.830376625061035,0.40466612577438354,0.3232854902744293,0.2846840023994446,07:17
8,0.9077630639076233,2.922821283340454,0.4062020182609558,0.3236895501613617,0.28844523429870605,07:17
9,0.24328213930130005,2.213015079498291,0.5242448449134827,0.4336167871952057,0.3906020224094391,07:16
10,0.16373977065086365,2.2009215354919434,0.5325824618339539,0.44202470779418945,0.3957230746746063,07:18
11,0.12456532567739487,2.215446949005127,0.5341914892196655,0.44511330127716064,0.40924838185310364,07:17
12,0.10425067692995071,2.234732151031494,0.535361647605896,0.44655224680900574,0.4011261463165283,07:16
13,0.08868400007486343,2.233872175216675,0.5374094843864441,0.4469304382801056,0.4027635157108307,07:17
14,0.07221051305532455,2.226297378540039,0.5364587306976318,0.4431810677051544,0.40325069427490234,07:16
15,0.07592682540416718,2.2362375259399414,0.5380676984786987,0.4460103213787079,0.40429452061653137,07:16
16,0.07448653876781464,2.244062900543213,0.5358735918998718,0.4453759789466858,0.4017263948917389,07:18
17,0.07342398166656494,2.235292673110962,0.5379214286804199,0.44491568207740784,0.40360310673713684,07:18
18,0.0739651694893837,2.2473535537719727,0.535361647605896,0.44472041726112366,0.40353697538375854,07:18
19,0.07392652332782745,2.242079257965088,0.536312460899353,0.4460289180278778,0.40206843614578247,07:17
20,0.07265599071979523,2.2382843494415283,0.5374826192855835,0.44499707221984863,0.4060899019241333,07:16
21,0.07079089432954788,2.2433605194091797,0.5364587306976318,0.445173978805542,0.4020634591579437,07:18
22,0.07257992774248123,2.237619638442993,0.5355079174041748,0.4430857300758362,0.4019295573234558,07:19
23,0.06880801171064377,2.236772060394287,0.5376288890838623,0.44606491923332214,0.4027073085308075,07:17
24,0.07506386190652847,2.236520290374756,0.5371900796890259,0.4458771049976349,0.40277132391929626,07:18
25,0.07250992953777313,2.2293741703033447,0.5377751588821411,0.44684258103370667,0.4045168459415436,07:18
26,0.07043389230966568,2.2428691387176514,0.5358004570007324,0.4452457129955292,0.4041931629180908,07:19
27,0.07612496614456177,2.232100248336792,0.5378482937812805,0.4448852241039276,0.404519259929657,07:16
28,0.07136356830596924,2.2394485473632812,0.5372632145881653,0.4456149935722351,0.40613189339637756,07:17
29,0.07124025374650955,2.2400450706481934,0.5359467267990112,0.4426717460155487,0.40044137835502625,07:16
