epoch,train_loss,valid_loss,accuracy,f1_score,country_f1_score,time
0,4.309418201446533,3.8071115016937256,0.21824032068252563,0.09472152590751648,0.1000840812921524,08:14
1,3.624011754989624,3.2699763774871826,0.29188913106918335,0.15879890322685242,0.16062717139720917,08:10
2,3.2412614822387695,3.032978057861328,0.32311856746673584,0.20385397970676422,0.19253797829151154,08:10
3,3.0179500579833984,2.871896743774414,0.3454252779483795,0.23845931887626648,0.21732154488563538,08:10
4,2.8189923763275146,2.802708148956299,0.36509910225868225,0.2608923316001892,0.2325189709663391,08:10
5,2.6851301193237305,2.720151424407959,0.37380239367485046,0.2735218107700348,0.2434241622686386,08:11
6,2.5251410007476807,2.6990342140197754,0.38184744119644165,0.2838532328605652,0.25229859352111816,08:21
7,2.45857834815979,2.6697030067443848,0.3916477859020233,0.30060115456581116,0.2549617886543274,08:08
8,2.359210729598999,2.6545252799987793,0.3914283514022827,0.2993154525756836,0.2636946737766266,08:08
9,2.255786895751953,2.6325488090515137,0.39874204993247986,0.3040928542613983,0.2681988477706909,08:07
10,2.206225633621216,2.6377859115600586,0.39881518483161926,0.3141355514526367,0.27620619535446167,08:08
11,2.1233794689178467,2.628666639328003,0.40488553047180176,0.31036806106567383,0.28688377141952515,08:08
12,2.0552289485931396,2.6240546703338623,0.4102245271205902,0.3192887306213379,0.2830689549446106,08:08
13,2.0422165393829346,2.60764217376709,0.4102976620197296,0.3178595006465912,0.2788296341896057,08:09
14,1.969756007194519,2.612523078918457,0.41344255208969116,0.322629451751709,0.2888700067996979,08:24
15,1.9179656505584717,2.6221632957458496,0.4117603898048401,0.3280097544193268,0.28512051701545715,08:08
16,1.8566408157348633,2.613054037094116,0.41344255208969116,0.33295145630836487,0.295998752117157,08:07
17,1.863593578338623,2.615196466445923,0.41497841477394104,0.3310145437717438,0.28974372148513794,08:08
18,1.7920974493026733,2.646494150161743,0.41541725397109985,0.3306104838848114,0.2841479778289795,08:08
19,1.7629005908966064,2.652097225189209,0.41117531061172485,0.32372501492500305,0.284414678812027,08:08
20,1.7299036979675293,2.658508777618408,0.4137350916862488,0.3336254060268402,0.2899840474128723,08:08
21,1.6748722791671753,2.647996425628662,0.4200980067253113,0.3392758071422577,0.29116907715797424,08:15
22,1.6803544759750366,2.640422821044922,0.4203905463218689,0.33862248063087463,0.30401062965393066,08:05
23,1.6647956371307373,2.651308059692383,0.41965916752815247,0.33780786395072937,0.2936767041683197,08:06
24,1.635819911956787,2.6583220958709717,0.418854683637619,0.33804985880851746,0.30146774649620056,08:07
25,1.608178734779358,2.6633076667785645,0.41936662793159485,0.33304521441459656,0.29471296072006226,08:09
26,1.5615754127502441,2.6864125728607178,0.4179770350456238,0.3327958583831787,0.2976030707359314,08:10
27,1.5792328119277954,2.6982674598693848,0.41549038887023926,0.33416563272476196,0.29507625102996826,08:10
28,1.548699975013733,2.6820919513702393,0.41929349303245544,0.3388313055038452,0.3010331690311432,08:10
29,1.51894211769104,2.6955947875976562,0.418854683637619,0.3390541672706604,0.2962576746940613,08:11
