epoch,train_loss,valid_loss,accuracy,f1_score,country_f1_score,time
0,3.831040859222412,3.3134164810180664,0.2884517014026642,0.13749109208583832,0.15410029888153076,13:47
1,3.1369895935058594,2.787832021713257,0.3644408583641052,0.21651050448417664,0.20776012539863586,24:45
2,2.7648022174835205,2.549173355102539,0.4041541814804077,0.270344614982605,0.2602154314517975,20:40
3,2.540886878967285,2.413107395172119,0.4304102957248688,0.3092910647392273,0.27941903471946716,20:16
4,2.3322861194610596,2.3742916584014893,0.4353835880756378,0.3254093825817108,0.30202895402908325,13:55
5,2.176910638809204,2.2995851039886475,0.4514737129211426,0.3437679708003998,0.3020862340927124,13:40
6,2.045720100402832,2.260758876800537,0.46090835332870483,0.36468425393104553,0.324884295463562,13:40
7,1.9723464250564575,2.22165846824646,0.468953400850296,0.37105274200439453,0.32671689987182617,13:40
8,1.859857439994812,2.2210376262664795,0.4688071310520172,0.37495195865631104,0.3355705738067627,13:39
9,1.7845728397369385,2.2390499114990234,0.47370731830596924,0.3811304271221161,0.33811160922050476,13:40
10,1.7337698936462402,2.2109484672546387,0.4788268804550171,0.3849720060825348,0.3416796624660492,13:40
11,1.6626547574996948,2.2029073238372803,0.4859943091869354,0.3916436731815338,0.3411175012588501,13:40
12,1.6262129545211792,2.21358060836792,0.48423901200294495,0.39609137177467346,0.34808671474456787,13:39
13,1.5947504043579102,2.201606035232544,0.48840782046318054,0.4083579182624817,0.34496569633483887,13:40
14,1.540025234222412,2.214124917984009,0.49104073643684387,0.4034329354763031,0.35288187861442566,13:40
15,1.4845818281173706,2.197148323059082,0.4933079779148102,0.40618568658828735,0.36304664611816406,13:40
16,1.4471454620361328,2.221642255783081,0.4937467873096466,0.40849927067756653,0.35523244738578796,13:46
17,1.4261021614074707,2.19663405418396,0.49096760153770447,0.4099566340446472,0.3563714027404785,13:39
18,1.402543544769287,2.2145349979400635,0.4963797330856323,0.4098714292049408,0.3565009832382202,13:39
19,1.3554706573486328,2.2297539710998535,0.4911138713359833,0.4076022207736969,0.3530080020427704,13:40
20,1.2978296279907227,2.2170467376708984,0.4978424608707428,0.4070075452327728,0.35437965393066406,13:40
21,1.279311180114746,2.237659454345703,0.4933811128139496,0.41203516721725464,0.3637341260910034,13:40
22,1.2649946212768555,2.2317652702331543,0.49718421697616577,0.41421130299568176,0.3523883819580078,13:40
23,1.2447121143341064,2.260812282562256,0.4933079779148102,0.41254010796546936,0.37053802609443665,13:48
24,1.207198977470398,2.267906904220581,0.4961603283882141,0.4165721833705902,0.3645138442516327,13:42
25,1.2049940824508667,2.2480437755584717,0.4999634325504303,0.4131404161453247,0.3682437539100647,13:41
26,1.1692488193511963,2.2722554206848145,0.49740365147590637,0.417111337184906,0.36315521597862244,13:41
27,1.150997281074524,2.284576416015625,0.49447816610336304,0.415556937456131,0.3587951958179474,13:41
28,1.1407874822616577,2.2846195697784424,0.49945148825645447,0.4209666848182678,0.363294780254364,13:41
29,1.104541540145874,2.2874743938446045,0.49872010946273804,0.4211333096027374,0.3765895366668701,13:41
