epoch,train_loss,valid_loss,accuracy,f1_score,country_f1_score,time
0,3.9085941314697266,3.3832480907440186,0.27316609025001526,0.12682153284549713,0.1322574019432068,10:06
1,3.184410333633423,2.819643020629883,0.35449424386024475,0.21428139507770538,0.20571663975715637,09:56
2,2.8067386150360107,2.569495916366577,0.4036422073841095,0.26677608489990234,0.25936174392700195,09:53
3,2.5499589443206787,2.429108142852783,0.43216559290885925,0.3161408305168152,0.28961217403411865,09:54
4,2.3441123962402344,2.3490617275238037,0.44284355640411377,0.33331742882728577,0.3006799817085266,09:53
5,2.1910436153411865,2.287714958190918,0.4554230868816376,0.34629571437835693,0.3050675094127655,09:57
6,2.072293996810913,2.2608203887939453,0.45951876044273376,0.3561171293258667,0.3186320960521698,09:56
7,1.9674562215805054,2.255746364593506,0.46361443400382996,0.3705040514469147,0.3339291214942932,09:52
8,1.8806123733520508,2.212024450302124,0.47385358810424805,0.37983065843582153,0.3417564332485199,09:52
9,1.7924103736877441,2.2240583896636963,0.4743655323982239,0.38896921277046204,0.35700687766075134,09:52
10,1.7533888816833496,2.2111661434173584,0.48263001441955566,0.3950335383415222,0.3431841731071472,09:51
11,1.6918292045593262,2.197570562362671,0.48416587710380554,0.39433175325393677,0.347843199968338,09:51
12,1.611832618713379,2.2055351734161377,0.48445841670036316,0.39708784222602844,0.3524059057235718,09:52
13,1.5704468488693237,2.212968111038208,0.4876033067703247,0.40359926223754883,0.3569866120815277,09:52
14,1.542522668838501,2.2228100299835205,0.48409274220466614,0.39456865191459656,0.36256882548332214,09:52
15,1.4599084854125977,2.2221720218658447,0.49089446663856506,0.4084765315055847,0.3576495051383972,09:51
16,1.4780219793319702,2.194673776626587,0.49235719442367554,0.4020877182483673,0.36496880650520325,09:51
17,1.3995524644851685,2.2230427265167236,0.49243032932281494,0.40826743841171265,0.3622555434703827,09:52
18,1.3737143278121948,2.2301340103149414,0.4956483542919159,0.4106259047985077,0.36438271403312683,09:52
19,1.3292187452316284,2.218451976776123,0.4953558146953583,0.41602402925491333,0.370870977640152,09:51
20,1.294803500175476,2.2374370098114014,0.49257659912109375,0.4149382412433624,0.3719918131828308,09:52
21,1.2707364559173584,2.240353584289551,0.5012067556381226,0.41202762722969055,0.36322882771492004,09:52
22,1.2615824937820435,2.249498128890991,0.49725738167762756,0.41976428031921387,0.3775274157524109,09:51
23,1.2009681463241577,2.254735231399536,0.5012067556381226,0.4210693836212158,0.3823220133781433,09:52
24,1.1948165893554688,2.256953239440918,0.4979155957698822,0.41676199436187744,0.3743956983089447,09:52
25,1.166939616203308,2.257199764251709,0.5027426481246948,0.42332157492637634,0.3750402629375458,09:52
26,1.1366231441497803,2.2734827995300293,0.4984275698661804,0.41728249192237854,0.37395066022872925,09:51
27,1.1040151119232178,2.279200792312622,0.5044979453086853,0.42312461137771606,0.37394338846206665,09:52
28,1.0834910869598389,2.303037405014038,0.5032545924186707,0.4226914942264557,0.3740480840206146,09:52
29,1.0626822710037231,2.2945752143859863,0.5042053461074829,0.423453688621521,0.3718883693218231,09:52
