epoch,train_loss,valid_loss,accuracy,f1_score,country_f1_score,time
0,5.293893814086914,4.354008674621582,0.17742997407913208,0.0641564205288887,0.06995205581188202,13:45
1,3.9738550186157227,3.4317941665649414,0.2722153067588806,0.12641172111034393,0.13326533138751984,13:41
2,3.322138547897339,2.955855131149292,0.342572957277298,0.20332834124565125,0.19961029291152954,13:45
3,3.0025949478149414,2.718623638153076,0.3782637417316437,0.2515747845172882,0.23639355599880219,13:41
4,2.648772954940796,2.566455841064453,0.40320339798927307,0.2847007215023041,0.26388660073280334,13:41
5,2.445981025695801,2.4672963619232178,0.4210487902164459,0.30807653069496155,0.27842846512794495,13:41
6,2.277926206588745,2.400751829147339,0.43414026498794556,0.3313687741756439,0.30262047052383423,13:40
7,2.1294071674346924,2.3317925930023193,0.4501572549343109,0.34392350912094116,0.30692893266677856,13:41
8,2.0174472332000732,2.309082508087158,0.4546186029911041,0.3579648733139038,0.3131740987300873,13:41
9,1.8838303089141846,2.297496795654297,0.45703211426734924,0.36348986625671387,0.3246270716190338,13:40
10,1.814846158027649,2.2686240673065186,0.46990418434143066,0.3756130039691925,0.3357880413532257,13:41
11,1.735396146774292,2.2578659057617188,0.47604769468307495,0.38533589243888855,0.3372574746608734,13:41
12,1.6296803951263428,2.249725341796875,0.4787537455558777,0.3859492838382721,0.34914156794548035,13:40
13,1.584093689918518,2.241814136505127,0.4829956889152527,0.38682126998901367,0.3453415334224701,13:41
14,1.526431918144226,2.257025957107544,0.4828494191169739,0.39790210127830505,0.3579038977622986,13:40
15,1.4341163635253906,2.2513210773468018,0.48840782046318054,0.40063440799713135,0.35495293140411377,13:45
16,1.373226284980774,2.255197763442993,0.4850435256958008,0.4004749655723572,0.35944250226020813,13:42
17,1.3263554573059082,2.2597718238830566,0.4847509562969208,0.4000122845172882,0.3521063029766083,13:41
18,1.253316879272461,2.27801251411438,0.49243032932281494,0.4060423672199249,0.35762545466423035,13:42
19,1.1848514080047607,2.2689669132232666,0.494112491607666,0.40530699491500854,0.3592821955680847,13:41
20,1.1319293975830078,2.2814958095550537,0.4956483542919159,0.4107024073600769,0.3654184639453888,13:48
21,1.068208932876587,2.271108627319336,0.5006216764450073,0.4131214916706085,0.3634461760520935,13:42
22,0.9957230687141418,2.2782063484191895,0.5030351877212524,0.41181063652038574,0.3633844256401062,13:41
23,0.9582085013389587,2.2869460582733154,0.5004754066467285,0.41143590211868286,0.35994696617126465,13:42
24,0.887012779712677,2.2825915813446045,0.5056681036949158,0.4151017367839813,0.36578208208084106,13:47
25,0.8376814723014832,2.287064552307129,0.5078622102737427,0.41614794731140137,0.37237581610679626,13:43
26,0.7734114527702332,2.288203716278076,0.5093249678611755,0.4215605556964874,0.367357462644577,13:43
27,0.7565029263496399,2.2892544269561768,0.5106413960456848,0.42321640253067017,0.3721344470977783,13:43
28,0.7230624556541443,2.2882423400878906,0.5088129639625549,0.4213801622390747,0.36737552285194397,13:42
29,0.7040260434150696,2.2877659797668457,0.5105682611465454,0.42331022024154663,0.3683844804763794,13:41
