epoch,train_loss,valid_loss,accuracy,f1_score,country_f1_score,time
0,4.589625835418701,3.7850310802459717,0.2281869351863861,0.0986289232969284,0.10687075555324554,14:16
1,3.5447213649749756,3.093832492828369,0.3238499164581299,0.18409419059753418,0.18672306835651398,14:01
2,2.985377311706543,2.7751150131225586,0.3746068775653839,0.2434481829404831,0.22580599784851074,14:01
3,2.689392328262329,2.5830271244049072,0.4079572856426239,0.2880028188228607,0.25910261273384094,14:02
4,2.392929792404175,2.4784700870513916,0.42587581276893616,0.30905118584632874,0.2866276800632477,14:01
5,2.203618288040161,2.414813756942749,0.43984493613243103,0.33024507761001587,0.28923526406288147,14:01
6,2.0527045726776123,2.3782999515533447,0.44459885358810425,0.3385470509529114,0.3110353350639343,14:01
7,1.9494789838790894,2.3464815616607666,0.45315584540367126,0.34434738755226135,0.31286492943763733,14:02
8,1.8325730562210083,2.329669952392578,0.45747092366218567,0.356527715921402,0.32139626145362854,14:03
9,1.740890383720398,2.326084852218628,0.460762083530426,0.3607974052429199,0.32814615964889526,14:02
10,1.6977227926254272,2.326282501220703,0.46931910514831543,0.3670123219490051,0.3225637972354889,14:02
11,1.6160626411437988,2.3278913497924805,0.4742923974990845,0.3695993423461914,0.3459438979625702,14:02
12,1.5325120687484741,2.3315060138702393,0.46953850984573364,0.3662528097629547,0.32842227816581726,14:02
13,1.532699465751648,2.3385579586029053,0.4691728353500366,0.37332481145858765,0.3298167586326599,14:02
14,1.4730099439620972,2.333284616470337,0.47553572058677673,0.3785841166973114,0.33471670746803284,14:18
15,1.4142566919326782,2.3503713607788086,0.47341474890708923,0.37948644161224365,0.3414731025695801,22:10
16,1.3693063259124756,2.341808557510376,0.4722445607185364,0.3707841634750366,0.3337707221508026,24:23
17,1.3577426671981812,2.3498120307922363,0.47341474890708923,0.37615707516670227,0.3486669659614563,16:09
18,1.3065372705459595,2.363992691040039,0.47765669226646423,0.3786593973636627,0.3455274999141693,14:08
19,1.2705440521240234,2.3598098754882812,0.47634023427963257,0.3818618655204773,0.3474915623664856,14:04
20,1.2018464803695679,2.373542547225952,0.4771447479724884,0.3811245262622833,0.3477611839771271,14:03
21,1.1949406862258911,2.378436326980591,0.4766327738761902,0.3847208321094513,0.35691797733306885,14:03
22,1.166183352470398,2.374826192855835,0.4813135266304016,0.3881288766860962,0.3573293089866638,14:04
23,1.157677173614502,2.3811135292053223,0.47985079884529114,0.3866158425807953,0.3582741618156433,14:04
24,1.122967004776001,2.392648935317993,0.47992393374443054,0.39018210768699646,0.3527929484844208,14:04
25,1.1119409799575806,2.4020960330963135,0.4838733375072479,0.38552427291870117,0.3553849160671234,14:06
26,1.0921236276626587,2.404031276702881,0.4834344983100891,0.3893730342388153,0.3518615663051605,14:05
27,1.083823561668396,2.403698444366455,0.4835076332092285,0.3903471827507019,0.3505561351776123,14:04
28,1.0541157722473145,2.4105515480041504,0.4850435256958008,0.3912239968776703,0.359386146068573,14:04
29,1.022504210472107,2.4150924682617188,0.4851897954940796,0.3898114562034607,0.34566375613212585,14:05
